22.018,211.87,42.49
23.824,211.91,42.973
25.601,211.94,43.368
27.349,211.96,43.675
29.046,211.98,43.817
30.693,212,43.794
32.342,212.01,43.777
33.995,212.02,43.776
35.627,212.04,43.706
37.222,212.04,43.508
38.854,212.05,43.438
40.579,212.08,43.694
42.259,212.1,43.798
43.89,212.11,43.729
45.475,212.11,43.494
47.106,212.12,43.425
48.783,212.14,43.525
50.463,212.16,43.639
52.145,212.18,43.763
53.774,212.19,43.694
55.365,212.2,43.484
56.975,212.21,43.342
58.605,212.22,43.273
60.282,212.24,43.389
61.91,212.25,43.32
63.455,212.25,42.924
65.036,212.25,42.667
66.615,212.25,42.397
68.162,212.25,41.999
69.792,212.26,41.93
71.401,212.27,41.776
73.009,212.28,41.618
74.532,212.27,41.106
76.047,212.27,40.552
77.545,212.26,39.916
79.062,212.25,39.352
80.606,212.24,38.899
82.138,212.24,38.387
83.655,212.23,37.803
85.128,212.21,37.011
86.558,212.19,36.016
88.05,212.17,35.283
89.657,212.18,35.063
91.23,212.18,34.687
92.734,212.16,33.981
94.224,212.15,33.201
95.757,212.14,32.609
97.391,212.15,32.49
99.019,212.16,32.343
100.66,212.17,32.273
102.31,212.18,32.203
118.57,211.2,2.244
120.05,211.16,0.88914
121.74,211.17,0.77119
123.4,211.17,0.39664
125.05,211.17,0.022354
126.76,211.19,-0.049454
128.47,211.2,-0.075587
130.21,211.22,0.069806
131.97,211.25,0.37002
133.75,211.28,0.79486
135.55,211.31,1.3317
137.35,211.35,1.9045
139.15,211.39,2.5376
140.92,211.42,2.9617
142.65,211.44,3.1342
144.39,211.47,3.3659
146.14,211.49,3.6531
147.87,211.51,3.8368
149.6,211.53,4.0229
151.32,211.56,4.2011
153.11,211.6,4.8526
155.22,211.73,7.9407
157.64,211.96,13.589
-65.733,212.11,23.99
-54.792,212.41,29.853
-53.115,212.42,29.782
-31.277,212.9,38.09
-29.621,212.91,38.019
-27.994,212.92,37.871
-26.247,212.94,38.049
-24.129,213,39.244
-22.056,213.06,40.332
-20.131,213.1,41.024
-18.433,213.12,41.094
-15.948,213.22,43.369
-13.887,213.27,44.479
-9.0532,212.96,34.358
-7.3936,212.97,34.287
-5.1404,213.05,35.964
-3.3775,213.07,36.212
-1.4657,213.11,36.908
0.73388,213.19,38.477
2.9021,213.26,39.973
4.8972,213.31,40.964
6.7026,213.34,41.389
8.3481,213.35,41.329
9.9982,213.36,41.284
11.711,213.38,41.434
13.415,213.4,41.561
15.073,213.42,41.547
16.815,213.44,41.802
18.655,213.48,42.373
20.48,213.51,42.909
22.275,213.54,43.351
24.097,213.58,43.892
25.898,213.61,44.373
27.639,213.63,44.662
29.303,213.65,44.7
30.948,213.66,44.677
32.614,213.68,44.725
34.29,213.7,44.812
35.927,213.71,44.766
37.562,213.72,44.712
39.236,213.74,44.797
40.938,213.76,44.986
42.567,213.77,44.917
44.165,213.78,44.737
45.793,213.79,44.668
47.452,213.8,44.71
49.105,213.82,44.732
50.743,213.83,44.701
52.382,213.84,44.675
54.047,213.86,44.747
55.677,213.87,44.688
57.327,213.89,44.707
59.083,213.92,45.135
60.784,213.94,45.359
62.408,213.95,45.29
63.853,213.94,44.517
65.347,213.93,43.931
66.89,213.93,43.526
68.431,213.92,43.112
70.034,213.93,42.946
71.659,213.94,42.864
73.243,213.95,42.62
74.782,213.95,42.179
76.309,213.94,41.686
77.83,213.94,41.16
79.367,213.93,40.694
80.888,213.93,40.155
82.401,213.92,39.57
83.953,213.92,39.148
85.464,213.91,38.538
86.892,213.88,37.549
88.344,213.87,36.653
89.907,213.86,36.245
91.486,213.87,35.904
93.057,213.87,35.524
94.647,213.87,35.227
96.248,213.87,34.979
97.881,213.88,34.882
99.515,213.89,34.79
101.06,213.89,34.245
102.46,213.86,33.024
103.96,213.84,32.252
120.49,212.97,3.522
121.93,212.92,1.9049
123.63,212.93,1.8331
125.31,212.94,1.6547
126.95,212.94,1.1749
128.65,212.95,1.1031
130.37,212.97,1.1405
132.19,213.01,1.8369
133.99,213.04,2.3909
135.76,213.07,2.735
137.51,213.09,3.0317
139.3,213.13,3.5561
141.07,213.16,4.0268
142.8,213.18,4.1983
144.53,213.2,4.3716
146.27,213.22,4.6114
147.99,213.25,4.7989
149.71,213.26,4.9008
151.43,213.28,5.0661
153.18,213.31,5.4168
155.12,213.39,7.3001
157.34,213.56,11.333
-66.769,213.84,25.667
-65.284,213.84,25.102
-63.394,213.87,25.524
-31.732,214.66,41.372
-31.156,214.57,38.433
-29.639,214.56,37.989
-27.956,214.58,37.993
-25.508,214.67,40.078
-23.491,214.71,41.01
-21.382,214.77,42.209
-19.623,214.8,42.452
-17.842,214.82,42.759
-15.861,214.87,43.635
-13.791,214.92,44.773
-10.32,214.64,35.584
-8.6632,214.66,35.513
-6.6177,214.71,36.579
-4.7817,214.74,37.043
-3.0813,214.76,37.112
-1.281,214.78,37.481
0.90017,214.85,38.999
3.0366,214.92,40.402
4.9731,214.96,41.218
6.6359,214.97,41.209
8.2785,214.98,41.139
9.921,215,41.069
11.663,215.02,41.312
13.44,215.05,41.666
15.153,215.06,41.827
16.951,215.09,42.259
18.836,215.13,42.979
20.705,215.17,43.657
22.517,215.2,44.165
24.352,215.24,44.753
26.17,215.27,45.294
27.894,215.29,45.536
29.537,215.31,45.511
31.214,215.32,45.6
32.921,215.35,45.793
34.593,215.36,45.872
36.242,215.38,45.875
37.901,215.39,45.917
39.569,215.41,45.987
41.223,215.42,46.013
42.849,215.43,45.944
44.461,215.44,45.822
46.087,215.45,45.753
47.814,215.48,46.051
49.439,215.49,45.981
51.007,215.49,45.7
52.632,215.5,45.63
54.297,215.52,45.711
55.98,215.54,45.859
57.684,215.56,46.093
59.449,215.59,46.569
61.116,215.61,46.673
62.738,215.62,46.604
64.155,215.6,45.736
65.648,215.6,45.151
67.203,215.6,44.809
68.771,215.6,44.515
70.368,215.61,44.334
71.956,215.62,44.114
73.511,215.62,43.758
75.04,215.61,43.29
76.552,215.61,42.744
78.087,215.61,42.286
79.628,215.6,41.848
81.118,215.59,41.181
82.603,215.58,40.488
84.18,215.59,40.184
85.726,215.58,39.738
87.147,215.56,38.732
88.575,215.54,37.736
90.154,215.54,37.409
91.78,215.55,37.299
93.415,215.57,37.23
95.066,215.58,37.237
96.736,215.6,37.336
98.37,215.61,37.267
99.972,215.61,37.043
101.41,215.59,36.018
102.77,215.56,34.593
104.28,215.54,33.85
105.92,215.55,33.78
120.82,214.74,5.4843
122.03,214.65,2.5768
123.76,214.67,2.6577
125.46,214.68,2.5858
127.11,214.68,2.2252
128.81,214.69,2.1533
130.52,214.71,2.0982
132.34,214.75,2.8356
134.13,214.78,3.3423
135.89,214.8,3.6409
137.63,214.82,3.8894
139.4,214.85,4.3039
141.17,214.88,4.7634
142.91,214.91,5.0053
144.65,214.93,5.2592
146.4,214.96,5.6212
148.12,214.98,5.8067
149.82,214.99,5.7548
151.54,215.01,5.9109
153.29,215.04,6.3014
155.15,215.09,7.6052
157.25,215.21,10.694
159.78,215.46,17.366
-71.962,215.35,21.471
-69.633,215.42,22.923
-67.882,215.43,22.99
-64.698,215.57,26.547
-62.414,215.63,27.941
-60.541,215.66,28.339
-31.588,216.32,41.776
-31.188,216.21,38.367
-29.509,216.23,38.36
-27.357,216.28,39.633
-25.135,216.35,41.114
-23.016,216.4,42.332
-20.863,216.46,43.657
-19.202,216.48,43.636
-17.196,216.52,44.581
-15.556,216.53,44.511
-14.783,216.46,41.999
-14.073,216.38,39.277
-12.501,216.39,38.982
-10.851,216.4,38.911
-9.7497,216.35,37.255
-8.0961,216.37,37.184
-6.3181,216.39,37.478
-4.6278,216.41,37.519
-2.8581,216.43,37.796
-1.1908,216.44,37.773
0.95726,216.5,39.194
3.0656,216.56,40.514
4.9397,216.6,41.141
6.5827,216.61,41.071
8.2194,216.62,40.982
9.8621,216.63,40.912
11.648,216.66,41.289
13.531,216.69,41.977
15.358,216.73,42.497
17.146,216.75,42.904
18.969,216.78,43.431
20.886,216.83,44.267
22.77,216.86,45.012
24.584,216.9,45.539
26.349,216.92,45.909
28.044,216.94,46.058
29.707,216.96,46.106
31.436,216.98,46.373
33.167,217,46.654
34.846,217.02,46.763
36.509,217.03,46.822
38.137,217.05,46.761
39.772,217.06,46.724
41.402,217.07,46.672
43.037,217.08,46.639
44.666,217.09,46.583
46.363,217.11,46.776
48.13,217.14,47.223
49.753,217.15,47.154
51.367,217.16,47.054
52.989,217.17,46.985
54.664,217.19,47.114
56.36,217.21,47.323
58.048,217.23,47.51
59.711,217.25,47.602
61.331,217.26,47.532
62.828,217.26,46.988
64.342,217.25,46.5
65.943,217.26,46.354
67.529,217.27,46.145
69.084,217.27,45.808
70.639,217.27,45.468
72.199,217.27,45.145
73.754,217.28,44.798
75.293,217.28,44.38
76.805,217.27,43.839
78.334,217.27,43.368
79.874,217.27,42.936
81.373,217.26,42.318
82.861,217.25,41.649
84.418,217.25,41.266
85.969,217.25,40.854
87.42,217.24,39.99
88.853,217.22,39.029
90.402,217.22,38.584
92.035,217.23,38.515
93.668,217.24,38.447
95.321,217.26,38.476
96.973,217.27,38.504
98.605,217.28,38.434
100.21,217.29,38.221
101.67,217.27,37.335
103.09,217.25,36.222
104.59,217.24,35.447
106.11,217.23,34.816
108.15,217.31,36.786
120.9,216.45,5.9496
122.19,216.38,3.5175
123.92,216.4,3.6805
125.62,216.42,3.6086
127.31,216.43,3.504
129,216.44,3.3621
130.7,216.45,3.2902
132.47,216.48,3.7209
134.23,216.5,4.0064
135.98,216.52,4.3235
137.74,216.55,4.6955
139.5,216.57,5.0391
141.25,216.6,5.3652
142.99,216.62,5.6553
144.75,216.65,6.0191
146.51,216.68,6.4521
148.24,216.7,6.672
149.94,216.71,6.6928
151.66,216.73,6.8724
153.39,216.76,7.189
155.18,216.79,7.905
157.14,216.87,9.9549
159.35,217.02,14.073
-74.772,217.06,23.022
-73.529,217.04,21.872
-71.383,217.09,22.878
-68.859,217.16,24.805
-67.042,217.19,25.043
-64.802,217.24,26.312
-61.863,217.35,29.308
-59.972,217.38,29.757
-58.057,217.41,30.272
-56.375,217.42,30.214
-31.621,217.96,41.708
-31.134,217.87,38.533
-29.36,217.89,38.781
-26.932,217.97,40.803
-24.827,218.02,41.972
-22.387,218.1,44.073
-20.72,218.12,44.072
-18.728,218.16,44.971
-16.475,218.22,46.608
-14.84,218.24,46.538
-12.78,218.28,47.663
-12.931,218.13,42.537
